tran_id,store_id,member_id,tran_dt
2020-04-15T19:58:30.705259_397,2,1595,2019-03-29
2020-04-15T19:58:30.705259_398,1,1942,2019-03-29
2020-04-15T19:58:30.705259_399,3,1250,2019-03-29
2020-04-15T19:58:30.705259_400,1,1061,2019-03-30
2020-04-15T19:58:30.705259_401,2,1706,2019-03-30
2020-04-15T19:58:30.705259_402,3,1522,2019-03-30
2020-04-15T19:58:30.705259_403,2,1795,2019-03-30
2020-04-15T19:58:30.705259_404,3,1589,2019-03-30
2020-04-15T19:58:30.705259_405,2,1164,2019-03-30
2020-04-15T19:58:30.705259_406,1,1013,2019-03-30
2020-04-15T19:58:30.705259_407,1,1798,2019-03-30
2020-04-15T19:58:30.705259_408,3,1475,2019-03-30
2020-04-15T19:58:30.705259_409,1,1855,2019-03-30
2020-04-15T19:58:30.705259_410,2,1701,2019-03-30
2020-04-15T19:58:30.705259_411,2,1371,2019-03-30
2020-04-15T19:58:30.705259_412,2,1422,2019-03-30
2020-04-15T19:58:30.705259_413,2,1942,2019-03-30
2020-04-15T19:58:30.705259_414,1,1454,2019-03-30
2020-04-15T19:58:30.705259_415,3,1336,2019-03-30
2020-04-15T19:58:30.705259_416,3,1589,2019-03-30
2020-04-15T19:58:30.705259_417,2,1414,2019-03-30
2020-04-15T19:58:30.705259_418,2,1385,2019-03-30
2020-04-15T19:58:30.705259_419,2,1697,2019-03-30
2020-04-15T19:58:30.705259_420,1,1142,2019-03-30
2020-04-15T19:58:30.705259_421,2,1074,2019-03-30
2020-04-15T19:58:30.705259_422,1,1589,2019-03-30
2020-04-15T19:58:30.706259_423,2,1798,2019-03-31
2020-04-15T19:58:30.706259_424,3,1540,2019-03-31
2020-04-15T19:58:30.706259_425,2,1372,2019-03-31
2020-04-15T19:58:30.706259_426,1,1289,2019-03-31
2020-04-15T19:58:30.706259_427,2,1928,2019-03-31
2020-04-15T19:58:30.706259_428,1,1721,2019-03-31
2020-04-15T19:58:30.706259_429,2,1620,2019-03-31
2020-04-15T19:58:30.706259_430,1,1972,2019-03-31
2020-04-15T19:58:30.706259_431,1,1194,2019-03-31
2020-04-15T19:58:30.706259_432,2,1371,2019-03-31
2020-04-15T19:58:30.706259_433,2,1371,2019-03-31
2020-04-15T19:58:30.706259_434,3,1200,2019-03-31
2020-04-15T19:58:30.706259_435,3,1292,2019-03-31
2020-04-15T19:58:30.706259_436,2,1194,2019-03-31
2020-04-15T19:58:30.706259_437,2,1292,2019-03-31
2020-04-15T19:58:30.706259_438,3,1207,2019-03-31
2020-04-15T19:58:30.706259_439,3,1367,2019-03-31
2020-04-15T19:58:30.706259_440,1,1030,2019-03-31
2020-04-15T19:58:30.706259_441,1,1087,2019-03-31
2020-04-15T19:58:30.706259_442,3,1900,2019-03-31
2020-04-15T19:58:30.706259_443,2,1632,2019-03-31
2020-04-15T19:58:30.706259_444,3,1406,2019-03-31
2020-04-15T19:58:30.706259_445,1,1335,2019-03-31
2020-04-15T19:58:36.706658_0,3,1925,2019-04-01
2020-04-15T19:58:36.706658_1,1,1675,2019-04-01
2020-04-15T19:58:36.706658_10,2,1251,2019-04-01
2020-04-15T19:58:36.706658_11,1,1489,2019-04-01
2020-04-15T19:58:36.706658_12,2,1087,2019-04-02
2020-04-15T19:58:36.706658_13,2,1289,2019-04-02
2020-04-15T19:58:36.706658_14,2,1307,2019-04-02
2020-04-15T19:58:36.706658_15,1,1632,2019-04-02
2020-04-15T19:58:36.706658_16,2,1030,2019-04-02
2020-04-15T19:58:36.706658_17,3,1310,2019-04-02
2020-04-15T19:58:36.706658_18,2,1721,2019-04-02
2020-04-15T19:58:36.706658_19,1,1165,2019-04-02
2020-04-15T19:58:36.706658_2,2,1967,2019-04-01
2020-04-15T19:58:36.706658_20,3,1511,2019-04-02
2020-04-15T19:58:36.706658_21,2,1294,2019-04-02
2020-04-15T19:58:36.706658_22,2,1367,2019-04-03
2020-04-15T19:58:36.706658_23,1,1164,2019-04-03
2020-04-15T19:58:36.706658_24,1,1589,2019-04-03
2020-04-15T19:58:36.706658_25,1,1881,2019-04-03
2020-04-15T19:58:36.706658_26,3,1549,2019-04-03
2020-04-15T19:58:36.706658_27,3,1923,2019-04-03
2020-04-15T19:58:36.706658_28,2,1346,2019-04-03
2020-04-15T19:58:36.706658_29,2,1568,2019-04-03
2020-04-15T19:58:36.706658_3,3,1402,2019-04-01
2020-04-15T19:58:36.706658_30,3,1234,2019-04-04
2020-04-15T19:58:36.706658_31,1,1884,2019-04-04
2020-04-15T19:58:36.706658_32,1,1513,2019-04-04
2020-04-15T19:58:36.706658_33,1,1272,2019-04-04
2020-04-15T19:58:36.706658_4,2,1250,2019-04-01
2020-04-15T19:58:36.706658_5,2,1194,2019-04-01
2020-04-15T19:58:36.706658_6,1,1701,2019-04-01
2020-04-15T19:58:36.706658_7,2,1460,2019-04-01
2020-04-15T19:58:36.706658_8,3,1684,2019-04-01
2020-04-15T19:58:36.706658_9,3,1134,2019-04-01
2020-04-15T19:58:36.707665_34,1,1142,2019-04-04
2020-04-15T19:58:36.707665_35,2,1336,2019-04-04
2020-04-15T19:58:36.707665_36,1,1570,2019-04-04
2020-04-15T19:58:36.707665_37,1,1406,2019-04-04
2020-04-15T19:58:36.707665_38,3,1706,2019-04-04
2020-04-15T19:58:36.707665_39,1,1074,2019-04-04
2020-04-15T19:58:36.707665_40,1,1031,2019-04-04
2020-04-15T19:58:36.707665_41,3,1798,2019-04-05
2020-04-15T19:58:36.707665_42,3,1452,2019-04-05
2020-04-15T19:58:36.707665_43,2,1942,2019-04-05
2020-04-15T19:58:36.707665_44,3,1292,2019-04-05
2020-04-15T19:58:36.707665_45,2,1200,2019-04-05
2020-04-15T19:58:36.707665_46,1,1361,2019-04-05
2020-04-15T19:58:36.707665_47,3,1487,2019-04-05
2020-04-15T19:58:36.707665_48,3,1010,2019-04-06
2020-04-15T19:58:36.707665_49,3,1452,2019-04-06
2020-04-15T19:58:36.707665_50,3,1865,2019-04-06
2020-04-15T19:58:36.707665_51,1,1856,2019-04-06
2020-04-15T19:58:36.708661_52,1,1549,2019-04-06
2020-04-15T19:58:36.708661_53,2,1792,2019-04-06
2020-04-15T19:58:36.708661_54,1,1194,2019-04-06
2020-04-15T19:58:36.708661_55,1,1886,2019-04-06
2020-04-15T19:58:36.708661_56,2,1928,2019-04-06
2020-04-15T19:58:36.708661_57,1,1973,2019-04-06
2020-04-15T19:58:36.708661_58,3,1701,2019-04-06
2020-04-15T19:58:36.708661_59,1,1942,2019-04-06
2020-04-15T19:58:36.708661_60,2,1406,2019-04-06
2020-04-15T19:58:36.708661_61,2,1100,2019-04-06
2020-04-15T19:58:36.708661_62,2,1414,2019-04-06
2020-04-15T19:58:36.708661_63,3,1898,2019-04-06
2020-04-15T19:58:36.708661_64,1,1372,2019-04-06
2020-04-15T19:58:36.708661_65,3,1142,2019-04-06
2020-04-15T19:58:36.708661_66,1,1636,2019-04-06
2020-04-15T19:58:36.708661_67,1,1277,2019-04-06
2020-04-15T19:58:36.708661_68,1,1928,2019-04-06
2020-04-15T19:58:36.708661_69,2,1792,2019-04-06
2020-04-15T19:58:36.708661_70,1,1367,2019-04-06
2020-04-15T19:58:36.709658_71,1,1520,2019-04-07
2020-04-15T19:58:36.709658_72,3,1925,2019-04-07
2020-04-15T19:58:36.709658_73,2,1589,2019-04-07
2020-04-15T19:58:36.709658_74,3,1997,2019-04-07
2020-04-15T19:58:36.709658_75,2,1898,2019-04-07
2020-04-15T19:58:36.709658_76,2,1660,2019-04-07
2020-04-15T19:58:36.709658_77,2,1898,2019-04-07
2020-04-15T19:58:36.709658_78,3,1164,2019-04-07
2020-04-15T19:58:36.709658_79,1,1568,2019-04-07
2020-04-15T19:58:36.709658_80,3,1368,2019-04-07
2020-04-15T19:58:36.709658_81,3,1460,2019-04-07
2020-04-15T19:58:36.709658_82,2,1134,2019-04-07
2020-04-15T19:58:36.709658_83,2,1589,2019-04-07
2020-04-15T19:58:36.709658_84,3,1898,2019-04-07
2020-04-15T19:58:36.709658_85,1,1540,2019-04-07
2020-04-15T19:58:36.709658_86,1,1884,2019-04-07
2020-04-15T19:58:36.709658_87,3,1513,2019-04-07
2020-04-15T19:58:36.709658_88,1,1589,2019-04-07
2020-04-15T19:58:36.709658_89,3,1414,2019-04-07
2020-04-15T19:58:36.709658_90,2,1368,2019-04-07
2020-04-15T19:58:36.709658_91,1,1298,2019-04-07
2020-04-15T19:58:36.709658_92,2,1366,2019-04-07
2020-04-15T19:58:36.709658_93,2,1336,2019-04-07
2020-04-15T19:58:36.710660_100,1,1886,2019-04-08
2020-04-15T19:58:36.710660_101,3,1701,2019-04-09
2020-04-15T19:58:36.710660_102,2,1792,2019-04-09
2020-04-15T19:58:36.710660_103,1,1310,2019-04-09
2020-04-15T19:58:36.710660_104,2,1010,2019-04-09
2020-04-15T19:58:36.710660_105,2,1222,2019-04-09
2020-04-15T19:58:36.710660_106,2,1406,2019-04-09
2020-04-15T19:58:36.710660_107,2,1589,2019-04-09
2020-04-15T19:58:36.710660_108,3,1087,2019-04-09
2020-04-15T19:58:36.710660_109,3,1013,2019-04-09
2020-04-15T19:58:36.710660_110,1,1282,2019-04-09
2020-04-15T19:58:36.710660_111,1,1513,2019-04-09
2020-04-15T19:58:36.710660_112,1,1101,2019-04-10
2020-04-15T19:58:36.710660_113,1,1706,2019-04-10
2020-04-15T19:58:36.710660_114,3,1030,2019-04-10
2020-04-15T19:58:36.710660_115,3,1371,2019-04-10
2020-04-15T19:58:36.710660_116,3,1540,2019-04-10
2020-04-15T19:58:36.710660_117,2,1361,2019-04-10
2020-04-15T19:58:36.710660_118,2,1650,2019-04-10
2020-04-15T19:58:36.710660_119,2,1765,2019-04-10
2020-04-15T19:58:36.710660_120,3,1684,2019-04-10
2020-04-15T19:58:36.710660_121,1,1489,2019-04-11
2020-04-15T19:58:36.710660_122,1,1335,2019-04-11
2020-04-15T19:58:36.710660_123,1,1595,2019-04-11
2020-04-15T19:58:36.710660_124,3,1992,2019-04-11
2020-04-15T19:58:36.710660_125,3,1923,2019-04-11
2020-04-15T19:58:36.710660_126,2,1475,2019-04-11
2020-04-15T19:58:36.710660_127,2,1881,2019-04-11
2020-04-15T19:58:36.710660_128,3,1795,2019-04-11
2020-04-15T19:58:36.710660_129,1,1625,2019-04-11
2020-04-15T19:58:36.710660_130,1,1422,2019-04-12
2020-04-15T19:58:36.710660_131,3,1414,2019-04-12
2020-04-15T19:58:36.710660_132,2,1520,2019-04-12
2020-04-15T19:58:36.710660_133,1,1721,2019-04-12
2020-04-15T19:58:36.710660_134,3,1277,2019-04-12
2020-04-15T19:58:36.710660_135,1,1165,2019-04-12
2020-04-15T19:58:36.710660_136,1,1289,2019-04-12
2020-04-15T19:58:36.710660_137,1,1761,2019-04-12
2020-04-15T19:58:36.710660_138,2,1568,2019-04-12
2020-04-15T19:58:36.710660_139,1,1331,2019-04-12
2020-04-15T19:58:36.710660_94,3,1368,2019-04-08
2020-04-15T19:58:36.710660_95,1,1413,2019-04-08
2020-04-15T19:58:36.710660_96,3,1250,2019-04-08
2020-04-15T19:58:36.710660_97,3,1294,2019-04-08
2020-04-15T19:58:36.710660_98,2,1452,2019-04-08
2020-04-15T19:58:36.710660_99,2,1511,2019-04-08
2020-04-15T19:58:36.711658_140,1,1509,2019-04-13
2020-04-15T19:58:36.711658_141,2,1487,2019-04-13
2020-04-15T19:58:36.711658_142,2,1721,2019-04-13
2020-04-15T19:58:36.711658_143,1,1307,2019-04-13
2020-04-15T19:58:36.711658_144,1,1568,2019-04-13
2020-04-15T19:58:36.711658_145,3,1164,2019-04-13
2020-04-15T19:58:36.711658_146,2,1282,2019-04-13
2020-04-15T19:58:36.711658_147,1,1792,2019-04-13
2020-04-15T19:58:36.711658_148,2,1923,2019-04-13
2020-04-15T19:58:36.711658_149,1,1250,2019-04-13
2020-04-15T19:58:36.711658_150,3,1925,2019-04-13
2020-04-15T19:58:36.711658_151,1,1761,2019-04-13
2020-04-15T19:58:36.711658_152,2,1549,2019-04-13
2020-04-15T19:58:36.711658_153,3,1335,2019-04-13
2020-04-15T19:58:36.711658_154,2,1697,2019-04-13
2020-04-15T19:58:36.711658_155,2,1335,2019-04-13
2020-04-15T19:58:36.711658_156,2,1454,2019-04-13
2020-04-15T19:58:36.711658_157,1,1165,2019-04-13
2020-04-15T19:58:36.711658_158,1,1489,2019-04-13
2020-04-15T19:58:36.711658_159,1,1706,2019-04-13
2020-04-15T19:58:36.711658_160,3,1142,2019-04-13
2020-04-15T19:58:36.711658_161,3,1697,2019-04-13
2020-04-15T19:58:36.711658_162,1,1272,2019-04-13
2020-04-15T19:58:36.711658_163,1,1511,2019-04-14
2020-04-15T19:58:36.711658_164,2,1361,2019-04-14
2020-04-15T19:58:36.711658_165,1,1697,2019-04-14
2020-04-15T19:58:36.711658_166,2,1414,2019-04-14
2020-04-15T19:58:36.711658_167,2,1452,2019-04-14
2020-04-15T19:58:36.711658_168,3,1289,2019-04-14
2020-04-15T19:58:36.711658_169,3,1886,2019-04-14
2020-04-15T19:58:36.711658_170,3,1460,2019-04-14
2020-04-15T19:58:36.711658_171,3,1489,2019-04-14
2020-04-15T19:58:36.711658_172,1,1010,2019-04-14
2020-04-15T19:58:36.711658_173,1,1795,2019-04-14
2020-04-15T19:58:36.711658_174,2,1282,2019-04-14
2020-04-15T19:58:36.711658_175,2,1368,2019-04-14
2020-04-15T19:58:36.711658_176,1,1272,2019-04-14
2020-04-15T19:58:36.711658_177,2,1030,2019-04-14
2020-04-15T19:58:36.711658_178,1,1232,2019-04-14
2020-04-15T19:58:36.711658_179,2,1310,2019-04-14
2020-04-15T19:58:36.711658_180,1,1310,2019-04-14
2020-04-15T19:58:36.711658_181,3,1992,2019-04-14
2020-04-15T19:58:36.711658_182,2,1366,2019-04-14
2020-04-15T19:58:36.711658_183,2,1475,2019-04-14
2020-04-15T19:58:36.711658_184,2,1422,2019-04-14
2020-04-15T19:58:36.711658_185,1,1489,2019-04-14
2020-04-15T19:58:36.711658_186,3,1580,2019-04-15
2020-04-15T19:58:36.711658_187,2,1194,2019-04-15
2020-04-15T19:58:36.711658_188,1,1372,2019-04-15
2020-04-15T19:58:36.711658_189,1,1632,2019-04-15
2020-04-15T19:58:36.711658_190,1,1460,2019-04-15
2020-04-15T19:58:36.711658_191,2,1307,2019-04-15
2020-04-15T19:58:36.711658_192,3,1620,2019-04-15
2020-04-15T19:58:36.711658_193,3,1346,2019-04-16
2020-04-15T19:58:36.711658_194,2,1570,2019-04-16
2020-04-15T19:58:36.711658_195,3,1475,2019-04-16
2020-04-15T19:58:36.711658_196,1,1522,2019-04-16
2020-04-15T19:58:36.711658_197,2,1414,2019-04-16
2020-04-15T19:58:36.711658_198,2,1406,2019-04-16
2020-04-15T19:58:36.711658_199,1,1289,2019-04-16
2020-04-15T19:58:36.711658_200,3,1881,2019-04-16
2020-04-15T19:58:36.711658_201,1,1632,2019-04-16
2020-04-15T19:58:36.711658_202,3,1222,2019-04-16
2020-04-15T19:58:36.711658_203,2,1452,2019-04-16
2020-04-15T19:58:36.711658_204,3,1366,2019-04-17
2020-04-15T19:58:36.711658_205,2,1636,2019-04-17
2020-04-15T19:58:36.711658_206,1,1795,2019-04-17
2020-04-15T19:58:36.711658_207,3,1992,2019-04-17
2020-04-15T19:58:36.711658_208,1,1855,2019-04-17
2020-04-15T19:58:36.711658_209,3,1900,2019-04-17
2020-04-15T19:58:36.711658_210,1,1194,2019-04-17
2020-04-15T19:58:36.711658_211,3,1251,2019-04-17
2020-04-15T19:58:36.711658_212,1,1923,2019-04-17
2020-04-15T19:58:36.711658_213,2,1385,2019-04-17
2020-04-15T19:58:36.711658_214,3,1087,2019-04-18
2020-04-15T19:58:36.712656_215,1,1625,2019-04-18
2020-04-15T19:58:36.712656_216,3,1460,2019-04-18
2020-04-15T19:58:36.712656_217,1,1898,2019-04-18
2020-04-15T19:58:36.712656_218,3,1506,2019-04-18
2020-04-15T19:58:36.712656_219,3,1798,2019-04-18
2020-04-15T19:58:36.712656_220,1,1721,2019-04-18
2020-04-15T19:58:36.712656_221,3,1402,2019-04-18
2020-04-15T19:58:36.712656_222,3,1701,2019-04-18
2020-04-15T19:58:36.712656_223,3,1489,2019-04-18
2020-04-15T19:58:36.712656_224,2,1164,2019-04-19
2020-04-15T19:58:36.712656_225,1,1200,2019-04-19
2020-04-15T19:58:36.712656_226,2,1865,2019-04-19
2020-04-15T19:58:36.712656_227,1,1335,2019-04-19
2020-04-15T19:58:36.712656_228,1,1684,2019-04-19
2020-04-15T19:58:36.712656_229,3,1371,2019-04-19
2020-04-15T19:58:36.712656_230,3,1010,2019-04-19
2020-04-15T19:58:36.712656_231,3,1925,2019-04-19
2020-04-15T19:58:36.712656_232,1,1928,2019-04-19
2020-04-15T19:58:36.712656_233,2,1513,2019-04-19
2020-04-15T19:58:36.712656_234,3,1511,2019-04-20
2020-04-15T19:58:36.712656_235,2,1200,2019-04-20
2020-04-15T19:58:36.712656_236,2,1307,2019-04-20
2020-04-15T19:58:36.712656_237,3,1101,2019-04-20
2020-04-15T19:58:36.712656_238,3,1165,2019-04-20
2020-04-15T19:58:36.712656_239,2,1294,2019-04-20
2020-04-15T19:58:36.712656_240,3,1061,2019-04-20
2020-04-15T19:58:36.712656_241,1,1100,2019-04-20
2020-04-15T19:58:36.712656_242,1,1234,2019-04-20
2020-04-15T19:58:36.712656_243,1,1031,2019-04-20
2020-04-15T19:58:36.712656_244,2,1414,2019-04-20
2020-04-15T19:58:36.712656_245,2,1506,2019-04-20
2020-04-15T19:58:36.712656_246,1,1706,2019-04-20
2020-04-15T19:58:36.712656_247,3,1865,2019-04-20
2020-04-15T19:58:36.712656_248,1,1701,2019-04-20
2020-04-15T19:58:36.712656_249,3,1333,2019-04-20
2020-04-15T19:58:36.712656_250,2,1234,2019-04-20
2020-04-15T19:58:36.712656_251,2,1487,2019-04-20
2020-04-15T19:58:36.712656_252,2,1992,2019-04-20
2020-04-15T19:58:36.712656_253,2,1684,2019-04-20
2020-04-15T19:58:36.712656_254,2,1886,2019-04-20
2020-04-15T19:58:36.712656_255,1,1632,2019-04-20
2020-04-15T19:58:36.712656_256,1,1366,2019-04-20
2020-04-15T19:58:36.712656_257,3,1997,2019-04-21
2020-04-15T19:58:36.712656_258,1,1580,2019-04-21
2020-04-15T19:58:36.712656_259,2,1310,2019-04-21
2020-04-15T19:58:36.712656_260,1,1798,2019-04-21
2020-04-15T19:58:36.712656_261,1,1013,2019-04-21
2020-04-15T19:58:36.712656_262,3,1650,2019-04-21
2020-04-15T19:58:36.712656_263,2,1194,2019-04-21
2020-04-15T19:58:36.712656_264,1,1549,2019-04-21
2020-04-15T19:58:36.712656_265,3,1886,2019-04-21
2020-04-15T19:58:36.712656_266,1,1636,2019-04-21
2020-04-15T19:58:36.712656_267,1,1282,2019-04-21
2020-04-15T19:58:36.712656_268,2,1307,2019-04-21
2020-04-15T19:58:36.712656_269,3,1289,2019-04-21
2020-04-15T19:58:36.712656_270,3,1402,2019-04-21
2020-04-15T19:58:36.712656_271,3,1250,2019-04-21
2020-04-15T19:58:36.712656_272,1,1031,2019-04-21
2020-04-15T19:58:36.712656_273,2,1925,2019-04-21
2020-04-15T19:58:36.712656_274,1,1923,2019-04-21
2020-04-15T19:58:36.713654_275,3,1289,2019-04-21
2020-04-15T19:58:36.713654_276,1,1506,2019-04-21
2020-04-15T19:58:36.713654_277,2,1570,2019-04-21
2020-04-15T19:58:36.713654_278,3,1336,2019-04-21
2020-04-15T19:58:36.713654_279,2,1706,2019-04-21
2020-04-15T19:58:36.713654_280,2,1134,2019-04-22
2020-04-15T19:58:36.713654_281,3,1250,2019-04-22
2020-04-15T19:58:36.713654_282,3,1761,2019-04-22
2020-04-15T19:58:36.713654_283,2,1422,2019-04-22
2020-04-15T19:58:36.713654_284,2,1061,2019-04-22
2020-04-15T19:58:36.713654_285,2,1030,2019-04-22
2020-04-15T19:58:36.713654_286,1,1886,2019-04-22
2020-04-15T19:58:36.713654_287,3,1413,2019-04-23
2020-04-15T19:58:36.713654_288,3,1292,2019-04-23
2020-04-15T19:58:36.713654_289,3,1706,2019-04-23
2020-04-15T19:58:36.713654_290,2,1549,2019-04-23
2020-04-15T19:58:36.713654_291,3,1997,2019-04-23
2020-04-15T19:58:36.713654_292,1,1234,2019-04-23
2020-04-15T19:58:36.713654_293,2,1282,2019-04-23
2020-04-15T19:58:36.713654_294,1,1540,2019-04-23
2020-04-15T19:58:36.713654_295,1,1454,2019-04-23
2020-04-15T19:58:36.713654_296,2,1509,2019-04-23
2020-04-15T19:58:36.713654_297,3,1142,2019-04-23
2020-04-15T19:58:36.713654_298,2,1331,2019-04-24
2020-04-15T19:58:36.713654_299,1,1165,2019-04-24
2020-04-15T19:58:36.713654_300,2,1100,2019-04-24
2020-04-15T19:58:36.713654_301,2,1881,2019-04-24
2020-04-15T19:58:36.713654_302,2,1636,2019-04-24
2020-04-15T19:58:36.713654_303,1,1898,2019-04-24
2020-04-15T19:58:36.713654_304,1,1792,2019-04-24
2020-04-15T19:58:36.713654_305,3,1697,2019-04-24
2020-04-15T19:58:36.713654_306,3,1074,2019-04-24
2020-04-15T19:58:36.713654_307,2,1886,2019-04-25
2020-04-15T19:58:36.713654_308,3,1367,2019-04-25
2020-04-15T19:58:36.713654_309,2,1207,2019-04-25
2020-04-15T19:58:36.713654_310,1,1030,2019-04-25
2020-04-15T19:58:36.713654_311,1,1460,2019-04-25
2020-04-15T19:58:36.713654_312,1,1222,2019-04-25
2020-04-15T19:58:36.713654_313,2,1422,2019-04-25
2020-04-15T19:58:36.713654_314,1,1540,2019-04-25
2020-04-15T19:58:36.713654_315,2,1346,2019-04-26
2020-04-15T19:58:36.713654_316,2,1272,2019-04-26
2020-04-15T19:58:36.713654_317,2,1250,2019-04-26
2020-04-15T19:58:36.713654_318,2,1101,2019-04-26
2020-04-15T19:58:36.713654_319,2,1992,2019-04-26
2020-04-15T19:58:36.713654_320,2,1856,2019-04-26
2020-04-15T19:58:36.713654_321,1,1865,2019-04-26
2020-04-15T19:58:36.713654_322,1,1795,2019-04-26
2020-04-15T19:58:36.713654_323,3,1568,2019-04-26
2020-04-15T19:58:36.713654_324,3,1402,2019-04-26
2020-04-15T19:58:36.713654_325,3,1761,2019-04-26
2020-04-15T19:58:36.715653_326,1,1865,2019-04-27
2020-04-15T19:58:36.716653_327,1,1992,2019-04-27
2020-04-15T19:58:36.716653_328,3,1282,2019-04-27
2020-04-15T19:58:36.716653_329,1,1310,2019-04-27
2020-04-15T19:58:36.716653_330,2,1881,2019-04-27
2020-04-15T19:58:36.716653_331,1,1675,2019-04-27
2020-04-15T19:58:36.716653_332,3,1660,2019-04-27
2020-04-15T19:58:36.716653_333,2,1368,2019-04-27
2020-04-15T19:58:36.716653_334,2,1165,2019-04-27
2020-04-15T19:58:36.716653_335,1,1298,2019-04-27
2020-04-15T19:58:36.716653_336,2,1620,2019-04-27
2020-04-15T19:58:36.716653_337,1,1310,2019-04-27
2020-04-15T19:58:36.716653_338,1,1134,2019-04-27
2020-04-15T19:58:36.716653_339,1,1620,2019-04-27
2020-04-15T19:58:36.716653_340,1,1675,2019-04-27
2020-04-15T19:58:36.716653_341,1,1865,2019-04-27
2020-04-15T19:58:36.716653_342,3,1475,2019-04-27
2020-04-15T19:58:36.716653_343,3,1101,2019-04-27
2020-04-15T19:58:36.716653_344,3,1010,2019-04-27
2020-04-15T19:58:36.716653_345,2,1795,2019-04-27
2020-04-15T19:58:36.716653_346,1,1625,2019-04-27
2020-04-15T19:58:36.716653_347,2,1795,2019-04-27
2020-04-15T19:58:36.716653_348,1,1061,2019-04-27
2020-04-15T19:58:36.716653_349,3,1568,2019-04-28
2020-04-15T19:58:36.716653_350,3,1886,2019-04-28
2020-04-15T19:58:36.716653_351,3,1367,2019-04-28
2020-04-15T19:58:36.716653_352,1,1509,2019-04-28
2020-04-15T19:58:36.716653_353,2,1568,2019-04-28
2020-04-15T19:58:36.716653_354,2,1294,2019-04-28
2020-04-15T19:58:36.716653_355,3,1697,2019-04-28
2020-04-15T19:58:36.717655_356,1,1701,2019-04-28
2020-04-15T19:58:36.717655_357,2,1234,2019-04-28
2020-04-15T19:58:36.717655_358,2,1402,2019-04-28
2020-04-15T19:58:36.717655_359,2,1884,2019-04-28
2020-04-15T19:58:36.717655_360,3,1972,2019-04-28
2020-04-15T19:58:36.717655_361,1,1721,2019-04-28
2020-04-15T19:58:36.717655_362,2,1632,2019-04-28
2020-04-15T19:58:36.717655_363,2,1194,2019-04-28
2020-04-15T19:58:36.717655_364,1,1886,2019-04-28
2020-04-15T19:58:36.717655_365,3,1251,2019-04-28
2020-04-15T19:58:36.717655_366,3,1335,2019-04-28
2020-04-15T19:58:36.717655_367,3,1549,2019-04-28
2020-04-15T19:58:36.717655_368,2,1346,2019-04-28
2020-04-15T19:58:36.717655_369,1,1234,2019-04-28
2020-04-15T19:58:36.717655_370,2,1030,2019-04-28
2020-04-15T19:58:36.717655_371,1,1509,2019-04-28
2020-04-15T19:58:36.717655_372,2,1923,2019-04-29
2020-04-15T19:58:36.717655_373,3,1522,2019-04-29
2020-04-15T19:58:36.717655_374,3,1625,2019-04-29
2020-04-15T19:58:36.717655_375,3,1972,2019-04-29
2020-04-15T19:58:36.717655_376,2,1701,2019-04-29
2020-04-15T19:58:36.717655_377,1,1684,2019-04-29
2020-04-15T19:58:36.717655_378,2,1294,2019-04-29
2020-04-15T19:58:36.717655_379,3,1406,2019-04-30
2020-04-15T19:58:36.717655_380,2,1454,2019-04-30
2020-04-15T19:58:36.717655_381,2,1798,2019-04-30
2020-04-15T19:58:36.717655_382,1,1900,2019-04-30
2020-04-15T19:58:36.717655_383,1,1251,2019-04-30
2020-04-15T19:58:36.717655_384,2,1650,2019-04-30
2020-04-15T19:58:36.717655_385,1,1513,2019-04-30
2020-04-15T19:58:42.387017_0,1,1414,2019-05-01
2020-04-15T19:58:42.387017_1,2,1522,2019-05-01
2020-04-15T19:58:42.387017_10,2,1452,2019-05-02
2020-04-15T19:58:42.387017_11,3,1636,2019-05-02
2020-04-15T19:58:42.387017_12,2,1568,2019-05-02
2020-04-15T19:58:42.387017_13,2,1792,2019-05-02
2020-04-15T19:58:42.387017_14,3,1886,2019-05-02
2020-04-15T19:58:42.387017_15,1,1277,2019-05-02
2020-04-15T19:58:42.387017_16,3,1540,2019-05-02
2020-04-15T19:58:42.387017_17,1,1406,2019-05-02
2020-04-15T19:58:42.387017_18,3,1925,2019-05-03
2020-04-15T19:58:42.387017_19,2,1142,2019-05-03
2020-04-15T19:58:42.387017_2,3,1701,2019-05-01
2020-04-15T19:58:42.387017_20,3,1487,2019-05-03
2020-04-15T19:58:42.387017_21,1,1697,2019-05-03
2020-04-15T19:58:42.387017_22,2,1513,2019-05-03
2020-04-15T19:58:42.387017_23,3,1336,2019-05-03
2020-04-15T19:58:42.387017_24,3,1372,2019-05-03
2020-04-15T19:58:42.387017_25,1,1632,2019-05-03
2020-04-15T19:58:42.387017_3,1,1307,2019-05-01
2020-04-15T19:58:42.387017_4,2,1013,2019-05-01
2020-04-15T19:58:42.387017_5,3,1402,2019-05-01
2020-04-15T19:58:42.387017_6,3,1250,2019-05-01
2020-04-15T19:58:42.387017_7,1,1368,2019-05-01
2020-04-15T19:58:42.387017_8,1,1650,2019-05-01
2020-04-15T19:58:42.387017_9,1,1366,2019-05-02
2020-04-15T19:58:42.389016_26,1,1972,2019-05-04
2020-04-15T19:58:42.389016_27,2,1675,2019-05-04
2020-04-15T19:58:42.389016_28,3,1928,2019-05-04
2020-04-15T19:58:42.389016_29,2,1522,2019-05-04
2020-04-15T19:58:42.389016_30,1,1595,2019-05-04
